"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000232727",4.23112453688756,0.476983644984581,0.296727198279738,1.60748205001048,0.107948663903094,0.238435590307229
"ENSG00000232729",158.063645767463,0.0693249354724363,0.0573170933938402,1.20949844745418,0.226471407188453,0.396348637198984
"ENSG00000232730",5.12391057385319,0.0428747040969267,0.815166441654558,0.0525962575322693,0.958053598901809,0.976247258042828
"ENSG00000232732",12.0945624754614,0.282880155737968,0.149449937195118,1.89280879635732,0.0583833013637192,0.155722377171574
"ENSG00000232736",0.7574944448438,-0.466179509695755,0.465104755760478,-1.00231077821064,0.316193518556196,NA
"ENSG00000232738",1.4540635340664,0.311653178902397,0.394656188031407,0.789682737414966,0.429713075293494,0.602666411727449
"ENSG00000232739",62.1501148886256,-0.0305634356134954,0.102099287003961,-0.299350137599977,0.764672903112969,0.860334364279423
"ENSG00000232742",0.499721557216631,0.124861209400998,0.541461974212234,0.230600144327138,0.817625455475328,NA
"ENSG00000232746",0.483416536995126,0.558197215185238,0.612560614502641,0.911252212384659,0.36216249920891,NA
"ENSG00000232748",49.1926163210534,-0.0654614358719436,0.115231388485816,-0.568086844497249,0.569976000162369,0.720931792589778
"ENSG00000232750",7.17192409637499,-0.0694263697982879,0.144913753937272,-0.47908751179229,0.631876373536351,0.768204372212979
"ENSG00000232751",6.98294676654277,-0.157240233427212,0.149869679464664,-1.04917975396275,0.294095394984769,0.470887342687215
"ENSG00000232752",0.824101936697476,-0.00417243402603961,0.501006701261777,-0.00832810023405156,0.993355214213202,NA
"ENSG00000232756",4.26409534710669,0.197769849950032,0.237233649682883,0.833650075418884,0.404478198786616,0.579956471821355
"ENSG00000232757",14.021988715178,0.091029334984504,0.128648589323271,0.707581291511588,0.479205314207459,0.646724366610574
"ENSG00000232759",16.3358398549048,-0.440229440141586,0.204380939431636,-2.15396524434139,0.0312428976315882,0.100780919209872
"ENSG00000232760",0.580429033936483,0.567874050567408,0.629376137147298,0.902280873153766,0.366907683335574,NA
"ENSG00000232762",0.43992362788115,-0.067768301864304,0.577153998999506,-0.117418058233643,0.906528774654463,NA
"ENSG00000232767",0.435197309891748,-0.185421882037853,1.13627175221541,-0.163184450969878,0.870373208432574,NA
"ENSG00000232768",0.87156725152439,-0.211634808565162,0.465179070051743,-0.454953419425387,0.649142750392223,NA
"ENSG00000232772",0.156997978297591,0.0706834295065082,1.09804198039646,0.0643722469344815,0.948673827919292,NA
"ENSG00000232774",4.6017654163099,0.00630548386570854,0.210606896311936,0.0299395887605186,0.976115232725027,0.987052015502902
"ENSG00000232775",19.7560138669706,0.657064055177199,0.193669998232267,3.39269923671495,0.000692075816210558,0.00761689459542759
"ENSG00000232778",4.08491618140771,0.0402937718909875,0.207091950485549,0.194569474074267,0.845730002458067,0.910855211563687
"ENSG00000232780",24.2429910417412,0.476131307912357,0.191967849857872,2.4802658792338,0.0131284447489548,0.0551109982528026
"ENSG00000232783",0.227032048047948,0.476557990419787,0.83111757951868,0.573394188937469,0.566377824012545,NA
"ENSG00000232788",9.79637392401118,-0.151756421695248,0.143073091522624,-1.06069156736752,0.288830093493205,0.46534316203224
"ENSG00000232791",0.383494074085205,0.290117601372311,0.671199702506318,0.432237380751193,0.665568893582649,NA
"ENSG00000232792",4.66144180388947,0.234151215172795,0.187156746191232,1.25109684763137,0.210899145530741,0.378310087314143
"ENSG00000232793",1.19180259086083,0.23023891594259,0.415179597270941,0.55455257786268,0.579200733190249,NA
"ENSG00000232794",1.55520103420363,-0.0383312540623001,0.321878422716376,-0.119086124937538,0.905207123211297,0.947005317249006
"ENSG00000232795",15.0639166892404,0.557985969144698,0.136510620706933,4.08749126079068,4.36063097338723e-05,0.00125759695850064
"ENSG00000232798",2.92775648936258,-0.145158036075612,0.419977131225589,-0.345633191150212,0.729618398646072,0.83744045118149
"ENSG00000232799",0.517614967860482,-0.65501300267728,0.520545959577221,-1.25831925236587,0.208276321233141,NA
"ENSG00000232800",0.224272800465454,0.309068143205316,0.947337080854385,0.326249388366149,0.744235677220615,NA
"ENSG00000232801",0.291281067757099,-0.152715234511348,0.711271156659398,-0.214707475597071,0.82999539382176,NA
"ENSG00000232803",27.5527694609645,-0.315940091608459,0.198610060963027,-1.59075572544774,0.111664560484903,0.243970043978724
"ENSG00000232807",50.2405952300257,-0.111615096738426,0.0927165964784287,-1.20383082401427,0.228654973296416,0.398960629019484
"ENSG00000232810",1.82695989461232,-0.743454465414759,0.342344308407644,-2.17165715087483,0.0298815327997262,0.0976596742540978
"ENSG00000232811",40.2989012370427,0.409913954615411,0.134447650178708,3.04887407158514,0.00229700744646501,0.0168331583125384
"ENSG00000232812",1.38037952268975,-0.265570078492493,0.363026286950621,-0.731545036926255,0.46444630609855,0.633831492443357
"ENSG00000232814",0.976778629055683,0.147464527031976,0.396811944388226,0.371623206199918,0.710173408561798,NA
"ENSG00000232815",105.776607112342,-0.0313408759348429,0.111224943942664,-0.281779201893768,0.778112819480917,0.868770266920523
"ENSG00000232818",10.9435948509051,-0.12949504140097,0.146182173671085,-0.885847009583662,0.375699974043104,0.553239609063474
"ENSG00000232821",3.69336483219617,-0.0391420675159107,0.270425553441269,-0.144742488340369,0.884914191528395,0.935313956924282
"ENSG00000232823",0.0966783869563171,-0.291016362921984,1.76809412615249,-0.16459325248439,0.869264142518434,NA
"ENSG00000232824",2.18509575925998,-0.120683322438083,0.312997735791672,-0.38557250943952,0.699813296092015,0.817038550613653
"ENSG00000232825",24.4122550352064,0.248821843995645,0.191035213915179,1.30249203220786,0.192748239967362,0.355678661825691
"ENSG00000232827",36.243908475823,0.277481145270099,0.23185383403911,1.19679342987829,0.231387079749792,0.402322671010623
"ENSG00000232828",3.18671004376503,0.706205562801815,0.401379369647417,1.75944658895191,0.078501684631458,0.191398231013989
"ENSG00000232829",1.01343722152209,1.55222801903725,0.497352925560916,3.12097896536276,0.00180250908860374,NA
"ENSG00000232830",4.64068899785686,-0.227700425449936,0.195460149276517,-1.16494552108322,0.244041045684208,0.416544383236282
"ENSG00000232832",1.29285388641436,-0.310124004638749,0.380259686481438,-0.815558460872732,0.414752715555689,NA
"ENSG00000232837",15.3396608948082,0.473397465955899,0.222482129663011,2.1277999571154,0.0333536729356262,0.105416370672416
"ENSG00000232838",78.0011706487293,-0.174221893056459,0.106140030768278,-1.64143435606133,0.100707283095955,0.227207193578725
"ENSG00000232841",0.253303775869485,-0.0878448423470309,0.908604454925103,-0.0966810605768734,0.922979680831029,NA
"ENSG00000232842",2.48378613477678,0.309334210396329,0.269194122194948,1.14911205294561,0.250509779022194,0.424227135899257
"ENSG00000232843",0.412522781083969,0.0899865656889847,0.665705287698245,0.135174779819046,0.892473686846312,NA
"ENSG00000232846",8.64397816393637,-0.228003228223623,0.193169675404326,-1.18032619636797,0.237870503023581,0.409744729536915
"ENSG00000232848",0.669146519963465,-0.524801321359838,0.50890215830268,-1.03124208219157,0.302427310967152,NA
"ENSG00000232850",15.0378050966144,0.220444018594109,0.136728792206646,1.61227211208696,0.106902739143019,0.236844068995282
"ENSG00000232852",46.1436600702167,0.262105372761457,0.135295750542489,1.93727719984187,0.0527114677873268,0.144773855788948
"ENSG00000232855",137.125747594524,-0.313684000261017,0.171018786894468,-1.83420784322709,0.0666231476247628,0.170944745761581
"ENSG00000232857",3.37508638351266,-0.0996043113040678,0.258831315594386,-0.384823262499494,0.700368362934773,0.817515562006101
"ENSG00000232859",345.013974415566,0.0660113718830658,0.143776470274272,0.459124999780149,0.64614440500134,0.778873080955492
"ENSG00000232860",24.5939600036197,-0.29451903924268,0.108191220874333,-2.72220829807229,0.00648472543943515,0.0342095575687107
"ENSG00000232862",3.97045487045062,-0.491140557802346,0.235191466269341,-2.0882584117227,0.0367745307772989,0.11311717691294
"ENSG00000232864",0.185475571605327,0.283128905636669,0.93373368864115,0.303222331036061,0.761720431933453,NA
"ENSG00000232867",1.52912327219753,-0.28045061016909,0.345711184526167,-0.811228050239325,0.417234719959011,0.591359216406517
"ENSG00000232869",0.13558770574564,-0.0505656834592634,1.09294419552733,-0.0462655675067346,0.963098583056304,NA
"ENSG00000232871",36.8104359609301,-0.116622750373277,0.140086866728026,-0.83250309680847,0.405125030915511,0.580535881629036
"ENSG00000232872",37.2383327620346,0.253466024795042,0.122660518415247,2.06640268661652,0.0387904724745649,0.117359843667286
"ENSG00000232873",0.14381093613767,-0.525702986241846,1.41533044120054,-0.371434804861488,0.710313706208188,NA
"ENSG00000232874",0.374496667631948,0.204286999614114,0.606222881704975,0.336983320457265,0.736129473835895,NA
"ENSG00000232875",17.1610295419502,-0.0169553014748439,0.135823132377612,-0.124833680228382,0.900655222975279,0.944579303103466
"ENSG00000232876",3.87143689689767,-0.161424887564537,0.252965652154431,-0.638129667762126,0.523389275583364,0.683435110925737
"ENSG00000232878",21.2110720521277,-0.360276163202393,0.183153477983216,-1.96707246386775,0.0491748572738441,0.137911194078241
"ENSG00000232879",0.127360306837731,0.141791480565695,1.55356183411796,0.0912686430960102,0.92727913315614,NA
"ENSG00000232880",6.36182030952172,-0.312758174575417,0.227006631477111,-1.37774906636132,0.168280776527394,0.323712813999007
"ENSG00000232882",6.81367618012742,-0.155576271398793,0.193695172453077,-0.803201594693753,0.421858223945603,0.595272184065596
"ENSG00000232884",26.6393086302684,0.498055895419862,0.214323620369038,2.32384976775903,0.0201335473058626,0.0741087356341706
"ENSG00000232885",12.6273736265504,0.055929291131339,0.164573577713135,0.339843685168151,0.73397424774194,0.840080763806717
"ENSG00000232887",0.845385899796113,-0.198856110317061,0.469621372706121,-0.423439225457698,0.671974830984837,NA
"ENSG00000232888",27.4368404371027,-0.049821690780442,0.121546661592441,-0.40989764858783,0.681881030362111,0.804679260072564
"ENSG00000232891",0.689646865928124,0.204350439878697,0.523710595969864,0.390197260569568,0.696390687152562,NA
"ENSG00000232892",7.46348742213267,0.0126908500919565,0.18009859610826,0.0704661244795478,0.943822662252209,0.968792587375558
"ENSG00000232893",2.22347714278868,-0.382914379041081,0.259983035387573,-1.4728437125532,0.140793182469669,0.286182169960293
"ENSG00000232894",0.301660720773421,-0.700155101514929,0.709136446714104,-0.987334813714919,0.323478529210147,NA
"ENSG00000232895",0.287678976846254,0.727755359224401,0.886703898851039,0.820742256989511,0.41179309549801,NA
"ENSG00000232896",0.471547376635977,-0.610991773710773,0.563038583041892,-1.08516856946074,0.277847002127539,NA
"ENSG00000232897",4.09638173972302,0.934928935923357,0.29470453090383,3.17242810300887,0.00151169984709145,0.0127208459362058
"ENSG00000232900",0.46680193379153,-0.294073717481918,0.561172017850735,-0.524034891490505,0.60025427196345,NA
"ENSG00000232901",3.68234526369177,0.373749470012831,0.222219967136047,1.68188968268551,0.0925902336960493,0.214482233113534
"ENSG00000232903",19.4000361239518,0.714315328240983,0.236275505496157,3.02323055765339,0.00250091626182751,0.0178317879678703
"ENSG00000232906",0.0975587160057537,-0.291016356263094,1.76606453331808,-0.164782402212864,0.86911525568336,NA
"ENSG00000232907",18.3779692128444,0.154455309380393,0.111720991881104,1.38250929194012,0.166815379398264,0.321725669511669
"ENSG00000232908",0.690245402300398,0.155427537347077,0.490830898908518,0.316662088089213,0.751500018716639,NA
"ENSG00000232909",1.10618394443274,-0.0686690577000648,0.384905988428489,-0.178404752756458,0.858405117022538,NA
"ENSG00000232912",15.1355329533962,0.234790332397211,0.109158839885651,2.15090534713601,0.0314836714102401,0.101323315054697
"ENSG00000232913",13.5822948196798,-0.294344211456256,0.14856083947392,-1.98130417476489,0.0475571724993931,0.134682974439413
"ENSG00000232915",5.78468281738849,-0.464506863535501,0.192017338638935,-2.41908812416648,0.0155594702350173,0.0620395875403052
"ENSG00000232916",1.04390448896774,0.0266686467399112,0.407555400301019,0.0654356357938425,0.947827151606605,NA
"ENSG00000232917",0.144528097649149,0.00954653441208964,1.09431817199538,0.0087237283053451,0.993039560158202,NA
"ENSG00000232922",0.343844206765829,-0.547131974894766,0.799555054150081,-0.684295561706332,0.493788549019647,NA
"ENSG00000232926",17.0534167506025,0.00272522760603083,0.126746708766652,0.0215013678268216,0.982845712348095,0.990954951565878
"ENSG00000232928",295.993242282141,0.271848095521373,0.0946240690398962,2.87292755722388,0.00406687359954614,0.0248578183157363
"ENSG00000232930",0.417507284114924,-0.526695753459428,0.63790817244253,-0.825660770958188,0.408996551405664,NA
"ENSG00000232931",2022.2142793728,-0.0914716999514697,0.0750195523997572,-1.21930479488926,0.222728529412375,0.392281297664298
"ENSG00000232934",16.7078862067751,0.206012132427783,0.110964121608518,1.85656525227671,0.0633730314032432,0.165168460377893
"ENSG00000232935",0.753335953763521,-0.954886002875491,0.497344358777266,-1.91996950608448,0.0548617513021303,NA
"ENSG00000232936",5.1977290233968,0.42515185258295,0.231132165856576,1.83943178573755,0.0658517025340098,0.169549380736571
"ENSG00000232937",1.32307164192662,0.790492512079416,0.494034847737778,1.60007439900068,0.109582079582936,0.241128769662808
"ENSG00000232938",15.4024413853644,0.14593465348195,0.267520308616764,0.545508691420538,0.585403704489436,0.733188906913286
"ENSG00000232939",1.49895938651311,-0.708050749953308,0.361555511755289,-1.95834588861845,0.0501894396121137,0.139987517671511
"ENSG00000232940",110.911572995931,-0.00082506459295578,0.0848905042026978,-0.00971916235749676,0.992245352497946,0.995686385552453
"ENSG00000232943",0.149901748309066,-0.267301508665848,1.16670013438206,-0.229109006494991,0.818784193462689,NA
"ENSG00000232946",1.19518812602275,-0.642556861621609,0.399299761406702,-1.60920923007299,0.107570598830108,NA
"ENSG00000232947",0.738527664320566,-0.0596267221716607,0.50586224461319,-0.11787146166098,0.906169505877264,NA
"ENSG00000232950",0.248688966167948,-0.321908655408086,0.940263439327877,-0.342360068406142,0.732079935543611,NA
"ENSG00000232951",0.251928255654352,-0.100902272235,0.737883409442278,-0.136745549423948,0.891231924451446,NA
"ENSG00000232952",3.32022884211883,0.504893492535442,0.238467870986981,2.11723906640239,0.0342395633867402,0.10724677012786
"ENSG00000232953",8.79240127632295,0.189575253132244,0.268126878462913,0.707035617685997,0.479544343809218,0.646999365909015
"ENSG00000232956",122.874198395675,-0.148819543445411,0.0813566056787573,-1.82922507894487,0.0673658969305195,0.172381530525379
"ENSG00000232963",2.28580031380684,0.270270076932758,0.296125315720669,0.912688184983481,0.361406559608707,0.539788376990736
"ENSG00000232968",0.227270550277797,0.470114961558703,0.775382046594012,0.606301066195377,0.544314850750461,NA
"ENSG00000232970",15.9039356211989,0.180160270689959,0.135271111470217,1.33184586665886,0.182910842474494,0.342911743481158
"ENSG00000232971",0.379611237572323,-0.391750331826951,0.623200289514533,-0.628610638374575,0.529603993892286,NA
"ENSG00000232973",88.9897446046555,0.948836067926751,0.160393014736481,5.91569445518341,3.30478207134221e-09,4.25592377287504e-06
"ENSG00000232977",13.7682920076911,0.0809763877031433,0.125242470567476,0.646556933412745,0.51791873843096,0.678780065714883
"ENSG00000232978",0.935199102366349,-0.0509601090677025,0.414119376548105,-0.12305656763149,0.902062303814564,NA
"ENSG00000232981",0.30434425914568,0.131554719119875,0.69861440241351,0.18830805472288,0.850635171552287,NA
"ENSG00000232983",1.43425017805832,-0.0664445600845929,0.33743007173828,-0.196913570098545,0.84389517418621,0.909963521990193
"ENSG00000232986",0.255115960128718,-0.361511574700333,0.790849719426832,-0.457117914845236,0.647586294302244,NA
"ENSG00000232987",5.89301816226081,0.339769736107238,0.259707405457153,1.30827896689798,0.190778706461971,0.353114617383426
"ENSG00000232992",0.126096583687093,-0.26730387747293,1.18728226523572,-0.225139282628686,0.821870922213021,NA
"ENSG00000232993",0.119331434641446,-0.546925784334807,1.73766302437676,-0.314747897988432,0.752953073805706,NA
"ENSG00000232994",7.90492767915066,0.0304771632199172,0.159705452761705,0.190833579523374,0.848655979461061,0.912773382168729
"ENSG00000232995",49.7772843703669,-0.19125558787846,0.110172670153808,-1.73596217293686,0.0825705232544771,0.198000139320107
"ENSG00000232998",2.8703212509944,0.171255143035922,0.278505682337661,0.61490717747113,0.538616022523698,0.695962655121405
"ENSG00000233002",1.31439851070891,-0.181908148481255,0.365460128214233,-0.497751011499181,0.618659548556876,NA
"ENSG00000233003",0.935194786067632,0.909123429597367,0.459014737341812,1.98059747463048,0.047636432378395,NA
"ENSG00000233006",278.74468484492,0.0789718054400836,0.0528627251492202,1.49390341147118,0.135200866666606,0.27829209121301
"ENSG00000233008",118.434213147779,0.465610129437831,0.0979232682184851,4.75484670710711,1.98597048686453e-06,0.00018555586810659
"ENSG00000233009",27.2909867557691,0.0654403934458573,0.0930545080566481,0.703247965225066,0.481901232263459,0.649028557172978
"ENSG00000233010",3.98481596170896,0.55437787109939,0.216328630216754,2.56266528634662,0.0103872132884954,0.0469929823724756
"ENSG00000233012",73.1369658362648,0.381952249410113,0.101262603459907,3.77189837471775,0.000162010243016931,0.00295296078766244
"ENSG00000233013",30.9080768984163,0.257614357610737,0.310914804307397,0.828568965008296,0.407348355464408,0.582733915282006
"ENSG00000233016",264.979648170588,-0.000373374870753536,0.0977701755989687,-0.0038189035507621,0.996952963223997,0.998080412258662
"ENSG00000233017",0.564196312761724,-0.509865542816145,0.586225772858758,-0.869742625490111,0.384441072257104,NA
"ENSG00000233018",0.308562618587178,0.242423801146813,0.824248813342092,0.294114831859878,0.768670157682448,NA
"ENSG00000233020",0.156438676735526,-0.525525821397197,1.2780483651827,-0.411194001505624,0.680930286391701,NA
"ENSG00000233021",7.16530403132216,-0.103345021201396,0.1910652855918,-0.540888528658138,0.588584418139371,0.735714043101525
"ENSG00000233024",843.190285296156,0.235356998208622,0.164454090244129,1.4311410428238,0.152389796505059,0.302646745297574
"ENSG00000233025",62.7806652034138,-0.125593947029145,0.0957475540023808,-1.31171963960585,0.189614747700726,0.351660053022234
"ENSG00000233026",2.97453586775363,0.507287129372909,0.264829028028,1.91552690862602,0.0554253408607166,0.150121880605029
"ENSG00000233028",4.28178850558515,-0.0931883053619369,0.286312842317971,-0.325477210898017,0.744819927577774,0.847674705304522
"ENSG00000233030",40.8976104592851,0.0995755224547878,0.180459446155852,0.551788917543228,0.581092981099369,0.729673215306588
"ENSG00000233033",0.597117582340469,0.360266399529427,0.702043943661819,0.513167876145044,0.607833894785263,NA
"ENSG00000233037",0.990499802221926,-0.165229484535756,0.424814289921439,-0.388945213133748,0.697316675042405,NA
"ENSG00000233038",38.5027754900514,0.262724019440513,0.141100522590309,1.86196347552405,0.0626082387212412,0.163748762467061
"ENSG00000233039",0.244400058390492,0.0761623851474829,0.986912631067599,0.0771723684041754,0.938486422895506,NA
"ENSG00000233040",7.82277378381605,0.0391309678343442,0.17641323088214,0.221814246236935,0.824458488810755,0.898143661532097
"ENSG00000233041",1.58219613249645,0.667258761688628,0.337440270464841,1.9774129530226,0.0479949710112186,0.135578808265303
"ENSG00000233044",4.10691304781699,0.234421893168817,0.193134211908393,1.21377714933286,0.224832834433823,0.394677455979223
"ENSG00000233045",0.698481281341611,0.116768619059011,0.504665645527356,0.231378180967703,0.817021014365445,NA
"ENSG00000233048",0.918263431870704,0.345767117970952,0.459227090558767,0.752932753924073,0.45149032445902,NA
"ENSG00000233052",1.14039125917335,0.217428415466693,0.420942160236112,0.516528007897176,0.605485682556155,NA
"ENSG00000233055",0.205559708667685,-0.355649733152926,0.946800586532081,-0.375633199019861,0.707189606029135,NA
"ENSG00000233056",191.291124571757,0.128103832116036,0.0918400512136293,1.39485802134467,0.16305865813378,0.316834554914888
"ENSG00000233057",1.73782999775422,0.134230674320888,0.333349047961596,0.402673039391287,0.687188770100292,0.808253216558088
"ENSG00000233058",204.548951158655,0.11150583940118,0.0841809163530833,1.32459759565324,0.1853046538058,0.34587635409327
"ENSG00000233060",0.844373001854665,1.1545727631708,0.458855799607253,2.51619956456698,0.0118627990928306,NA
"ENSG00000233061",414.134568683924,-0.399373033787587,0.12098882305226,-3.30090849478784,0.000963723082462468,0.00943579646800752
"ENSG00000233063",5.82534197529038,0.0129744230605118,0.182240828665108,0.0711938326638871,0.943243489784669,0.968465296018523
"ENSG00000233064",0.311802402627773,0.952200542076389,0.641892075492276,1.48342778861405,0.137960788888721,NA
"ENSG00000233067",5.06723586479372,0.243237319669382,0.214293023958753,1.13506877254296,0.256346504368212,0.430451870758336
"ENSG00000233068",0.242278009356581,-0.320741277781735,0.771175984636215,-0.415911911381728,0.677474463049758,NA
"ENSG00000233070",0.153080812447299,-0.745054220830811,1.39359131466578,-0.534628920968481,0.592906480893075,NA
"ENSG00000233071",0.142900738759488,-0.465063907192,1.0952412952863,-0.424622326781817,0.671112014465588,NA
"ENSG00000233072",7.79488894156237,0.107408227645726,0.151076448397425,0.710952824117072,0.477113470251883,0.644836938905457
"ENSG00000233073",132.903818369376,0.0450372328419267,0.0949031872457062,0.474559750299264,0.635100800554019,0.77071210346246
"ENSG00000233077",0.579842073249185,-0.48026164136251,0.913004902219881,-0.526023069750011,0.598872178178526,NA
"ENSG00000233078",1.38837325449433,-0.303128191813178,0.813816488318524,-0.372477328936269,0.709537488527494,0.82396711158624
"ENSG00000233079",0.605346839739089,0.0748781374299587,0.617259807351431,0.121307327219716,0.903447616598502,NA
"ENSG00000233080",0.342321172091632,-0.0788788875824717,0.599329632612209,-0.131611859801882,0.895291304367299,NA
"ENSG00000233081",0.344588695365942,-0.608523689084771,0.609878673095524,-0.997778272842572,0.318386888106676,NA
"ENSG00000233084",0.920808507822113,0.214315406861025,0.707651034927452,0.30285465050298,0.762000632855146,NA
"ENSG00000233086",0.970090838642312,-0.34145140659867,0.471563848087667,-0.724083086486291,0.469014727574622,NA
"ENSG00000233087",44.4568757647688,0.648025730586996,0.162652294448158,3.98411674907875,6.77315698450509e-05,0.00169495975569644
"ENSG00000233090",0.0884160349629637,0.117746258694902,1.59956407807049,0.0736114672173286,0.941319546376604,NA
"ENSG00000233093",2.3589168296449,0.376705778960511,0.269549539773018,1.39753820124393,0.162251787341819,0.315675219031146
"ENSG00000233096",0.1786283552116,0.16695247679629,1.39656099910018,0.11954542401217,0.904843254875171,NA
"ENSG00000233098",64.2711069547489,0.0992866684574459,0.164113451903865,0.604987996447763,0.545186972422562,0.701286799755076
"ENSG00000233099",7.35230805823539,-0.101151452860066,0.156959228099078,-0.644444127848386,0.519287477306342,0.679908599016472
"ENSG00000233106",0.234458627820365,0.279850983976885,0.844837981874898,0.331248109082203,0.740457083640072,NA
"ENSG00000233107",4.95560262531854,0.746583091848448,0.288388389113378,2.58881120056096,0.00963078813589005,0.0446260281143104
"ENSG00000233108",4.23113552070183,0.298043278311743,0.205929437057708,1.44730778935807,0.147810738487063,0.296196478350729
"ENSG00000233110",75.0185961779724,0.490162287283558,0.128839500077289,3.80444108359251,0.000142124733203375,0.00271463915678757
"ENSG00000233111",1.10986372096044,0.0904417208329446,0.403816637328077,0.223967297215311,0.822782749895103,NA
"ENSG00000233114",0.632837601598506,-0.208426056560476,0.491638184389687,-0.423941962154981,0.671608140419028,NA
"ENSG00000233115",34.0184059094232,-0.130691813465664,0.210960089191195,-0.619509661598678,0.535580659074821,0.693351655111438
"ENSG00000233117",28.4235748687235,-0.469598182934609,0.174709957669961,-2.68787302794562,0.00719087341572955,0.0367646991264121
"ENSG00000233121",18.4497291804065,0.242815064608941,0.154446793393005,1.57215996055725,0.115913458590678,0.250476304226632
"ENSG00000233122",42.1392298719958,0.00590339727176426,0.115386068913875,0.0511621318529416,0.95919632670875,0.976995425035411
"ENSG00000233123",99.8669765574899,1.07842130196225,0.260754295233314,4.13577579229257,3.53757463032109e-05,0.00109954326798079
"ENSG00000233124",37.3850417458239,0.103001267299893,0.158356898412302,0.650437513822202,0.515409652058689,0.676736652675624
"ENSG00000233125",0.460524277215983,-0.0234440281533993,0.632108270758557,-0.0370886274360332,0.970414339782321,NA
"ENSG00000233128",0.121203990181034,0.0816799345720856,1.41040041045367,0.0579125856506325,0.953818258049391,NA
"ENSG00000233129",0.814658396177214,-0.408672482968609,0.416664718598665,-0.980818544807597,0.326682231462099,NA
"ENSG00000233133",4.75011435551183,0.364913226688637,0.265100127317401,1.37651094468065,0.168663501221005,0.324169680924339
"ENSG00000233134",0.204323468216611,-0.423157507526894,0.84594648180695,-0.500217823027084,0.616921709934668,NA
"ENSG00000233136",1.66455951506395,0.669729688103215,2.0485174961831,0.326933838422708,0.74371792682332,0.846789323621776
"ENSG00000233144",0.626268688292535,-0.0485691927377074,0.532823510206872,-0.0911543725216819,0.927369929404983,NA
"ENSG00000233146",0.375323303452256,0.534032089370063,0.735944376913248,0.72564191822477,0.468058316600673,NA
"ENSG00000233148",9.20502807578696,-0.0552837815169296,0.167912054852419,-0.329242480925623,0.741972416049923,0.845772461302314
"ENSG00000233153",0.658861585484332,0.0872061846341873,0.50192267322039,0.173744262387397,0.862066450160039,NA
"ENSG00000233154",0.818994052815467,-0.444476340034716,0.478990432988205,-0.927944087028689,0.353436573771023,NA
"ENSG00000233155",2.25783926004098,0.330273579280843,0.276875400157885,1.19285996189083,0.232924221956823,0.404114292128106
"ENSG00000233157",10.1514625357048,0.143886294410101,0.181785814468201,0.79151552518566,0.428643220126532,0.601721229039688
"ENSG00000233163",5.69118134296234,0.179456731751447,0.183023852640408,0.980510076487302,0.326834398149969,0.504524131856924
"ENSG00000233167",20.4199252471957,0.748465083557489,0.15268765029215,4.90193595962339,9.4896774996658e-07,0.00012149646517193
"ENSG00000233170",17.868504871347,-0.191899828752699,0.118402701929968,-1.62073859485237,0.105073712656399,0.234046242740435
"ENSG00000233173",0.776555828785173,0.437639398309325,0.454855715959811,0.962149936680125,0.335974292830742,NA
"ENSG00000233175",81.3168523861269,0.393564623748719,0.148818345728078,2.6445974911443,0.00817881423077244,0.0401129686376086
"ENSG00000233176",25.3098825855915,0.277875615645525,0.287719785584246,0.965785564872669,0.3341514931415,0.511867254316811
"ENSG00000233178",141.727245488814,-0.0439511377027646,0.0647802147247698,-0.678465452599976,0.49747662130518,0.661964565741393
"ENSG00000233183",4.96108133859302,-0.0855271527254816,0.21284700240848,-0.401824558286915,0.687813147123085,0.808667706208865
"ENSG00000233184",106.610266766565,0.0974416009256883,0.108651874133515,0.89682393150392,0.36981287580828,0.547871533148472
"ENSG00000233186",10.2085818271783,-0.354853551774678,0.148270570634278,-2.39328378016401,0.0166983202091444,0.0650960362746282
"ENSG00000233189",4.57407075737862,0.284404102778302,0.188916206039634,1.50545106076625,0.132208149958604,0.274134597786967
"ENSG00000233191",2.59491551110131,-0.108111162347596,0.305586497687302,-0.35378252365791,0.723501871663991,0.833674323270936
"ENSG00000233196",9.14603891476242,0.377753176883027,0.176032790748856,2.14592505905313,0.0318789581630169,0.102212310272172
"ENSG00000233197",2.77489971260127,-0.851459768663164,0.340211413336237,-2.50273722540182,0.0123237005271333,0.0528032843527142
"ENSG00000233198",14.9970213056127,-0.421596008513499,0.141833647071562,-2.97246822046945,0.00295415790920647,0.0200312007440179
"ENSG00000233203",0.848105978940214,1.24462780442648,0.477407380887735,2.60705605789358,0.00913244077585109,NA
"ENSG00000233204",14.0674440969946,0.369887395723815,0.166397087150957,2.22291989635762,0.0262212018931906,0.0890520846931433
"ENSG00000233205",1.58596418134763,0.0767192001204492,0.322663668729789,0.237768325211404,0.812060787019746,0.890499257950402
"ENSG00000233208",6.70311352816936,0.0817747672701963,0.209763640046962,0.389842430517932,0.696653066107074,0.814740992401787
"ENSG00000233211",0.119354920675828,0.237972011396185,1.28735403646472,0.184853587013014,0.853343875703971,NA
"ENSG00000233215",0.144944632025083,0.439187626268646,1.20632793620256,0.364069846256881,0.71580585310945,NA
"ENSG00000233216",3.3792190228485,0.187751576645248,0.231556058385507,0.810825585624148,0.417465839154617,0.591473438999169
"ENSG00000233217",0.434161415304763,-1.45279912639461,0.690390019425056,-2.1043165247442,0.0353508455382957,NA
